CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21560,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21560,AFSC 102,FOUNDATION OF THE USAF II,,"8:00AM - 8:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21561,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21561,AFSC 102,FOUNDATION OF THE USAF II,,"2:00PM - 2:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21565,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21565,AFSC 202,EVOLUTION OF AIR POWER II,,"9:00AM - 9:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21566,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21566,AFSC 202,EVOLUTION OF AIR POWER II,,"3:00PM - 3:59PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21649,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"11:30AM - 2:29PM T TBA TBA
4:00PM - 5:59PM W TBA TBA",3
20865,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20865,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
20301,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20301,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Taylor, Christopher M.",10:00AM - 10:50AM MWF HRG 100,3
20538,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20538,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Englebretson, Robert E.",9:25AM - 10:40AM TR SEW 309,3
22134,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22134,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Howe, Cymene",10:50AM - 12:05PM TR HRZ 212,3
22587,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22587,ANTH 202,MEDICINE AND RELIGION,"Brochstein, Benjamin",3:00PM - 3:50PM MWF HUM 118,3
20953,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20953,ANTH 212,PERSPECTIVES ON MODERN ASIA,"Shehabuddin, Elora",10:50AM - 12:05PM TR BKH 283,3
21485,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21485,ANTH 302,ANTHROPOLOGICAL THEORY,"Ballestero, Andrea",10:50AM - 12:05PM TR SEW 562,3
22355,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22355,ANTH 305,HISTORICAL LINGUISTICS,"Oko, Christina W.",10:00AM - 10:50AM MWF HRG 125,3
22511,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22511,ANTH 308,THE HISTORICAL IMAGINATION,"Faubion, Jim",1:00PM - 2:15PM TR RZR 106,3
20766,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20766,ANTH 323,INTRODUCTION TO PHONOLOGY,"Chang, Charles B.",10:50AM - 12:05PM TR RZR 106,3
22520,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22520,ANTH 332,SOCIAL LIFE OF CLEAN ENERGY,"Howe, Cymene",2:00PM - 4:59PM T HRG 126,3
22522,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22522,ANTH 333,THE MATERIAL WORLD,"Lowrie, Ian",1:00PM - 2:15PM TR SEW 562,3
23018,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=23018,ANTH 346,VIRTL RECONSTR HISTORCL CITIES,"Hopkins, John; Fleisher, Jeffrey B.","6:00PM - 7:59PM T HRG 125
7:00PM - 7:59PM M HRG 125",3
20302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20302,ANTH 362,ARCHAEOLOGICAL FLD TECHNIQUES,"Fleisher, Jeffrey B.",2:00PM - 4:59PM W SEW 103,3
20593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20593,ANTH 381,MEDICAL ANTHROPOLOGY,"Mitchell, Beverly M.",1:00PM - 2:15PM TR RZR 123,3
21059,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21059,ANTH 387,ASIAN AMERICAN COMMUNITIES,"Peche, Linda H.",12:00PM - 12:50PM MWF MEL 254,3
23024,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=23024,ANTH 400,GLOBAL URBAN LAB - ISTANBUL,"Georges, Eugenia",5:00PM - 5:59PM T SEW 560,1
21494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21494,ANTH 404,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
20303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20303,ANTH 404,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
21496,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21496,ANTH 404,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
21501,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=21501,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
20950,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=20950,ANTH 408,LINGUISTIC FIELD METHODS,"Oko, Christina W.",11:00AM - 11:50AM MWF HBH 22,5
22948,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22948,ANTH 441,EXPLORING THE UNDERGROUND,"Ballestero, Andrea",2:30PM - 5:29PM T HRG 128,3
22525,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22525,ANTH 443,RACE ETHNICITY AND HEALTH,"Mitchell, Beverly M.",2:30PM - 5:29PM R SEW 562,3
22523,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22523,ANTH 448,PHENOMENOLOGICAL ANTHROPOLOGY,"Boyer, Dominic C.",2:00PM - 4:59PM R WSC 123,3
22516,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201420&p_crn=22516,ANTH 458,HUMAN OSTEOLOGY,"McIntosh, Susan K.",2:30PM - 3:45PM TR SEW 103,3
